_id/$oid,website,start_info/date/month,start_info/date/day,start_info/date/year,start_info/type,about,talking_about_count,description,retrieved,engagement,start_info_clean,name,likes,about_en,category,id,website_en,checked/0,phone,location/city,location/country,description_en,name_en,location/latitude,location/longitude,checked/1,checked/2,checked/3,checked/4,checked/5,location/street,location/zip,relevant,location/state,engagement/count,engagement/social_sentence,checked/6,phone_en,location/located_in,error/message,error/code,error/type,error/fbtrace_id
55fb5995c5fd9455673c3a0b,,,,,,,866,,1442535805.869203,1155,,مهاجرون أوربا,1155,Page speaks on the subjects of immigration and Jawe everywhere,TV Network,1639678572975175,,1444717071,,,,,immigrants europe,,,1449453235,1449876258,,,,,,,,,,,,,,,,
55fb59e5c5fd9455673c3a2f,,,,,,,15,,1442535835.647366,230,,مهاجرون,230,Page de Elly each Ataknq of dignified living and Elly Aaychenha decided operates health,Community,322826544460208,,1444658880,,,,,immigrants,,,1449017845,1449215584,1449544019,1449785066,1450132960,,,,,,,,,,,,,
55fb59f2c5fd9455673c3a37,http://www.mohageron.com,,,,,,0,,1442535910.219447,15,,مهاجرون,15,,Community,1617022318549233,http://www.mohageron.com,1444659055,,,,,immigrants,,,1449018000,1449215741,1449544178,1449785223,1450133112,,,,,,,,,,,,,
55fb59f5c5fd9455673c3a38,,,,,,,5,,1442535923.346808,19,,muhajirun,19,,Interest,928736083855452,,1444658957,,,,"Immigrants are the first Muslims who believe the Messenger of Allah Mohammed bin Abdullah and emigrated with him from Mecca to Medina and the fact that the nucleus of immigrants and supporters of the Islamic state, which published the word of God and his righteousness on the ground for centuries.",compact,,,1449017920,1449215655,1449544095,1449785137,1450133031,,,,,,,,,,,,,
55fb5a07c5fd9455673c3a60,,,,,,,1,,1442535931.668743,36,,مهاجرون,36,,Publisher,858614794216368,,1444659182,,,,,immigrants,,,1449018145,1449215899,1449544347,1449785389,1450133269,,,,,,,,,,,,,
55fb5a63c5fd9455673c3a95,,,,,,,71,,1442535946.244802,467,,••مهآجرون لله نمضي ••,467,"Noorani heart and trained mujahideen .. O my soul hath Insam happiness ~
Your God go with me ..",Community,1631838540418462,,1444717391,,,,,•• •• immigrants go to god,,,1449455343,1449878500,,,,,,,,,,,,,,,,
55fb5a80c5fd9455673c3acb,,,,,,,48,,1442536036.457878,64,,مهاجرون الى أمريكا,64,,Community,491805090996388,,1444717583,,,,,immigrants to america,,,1449455639,1449878765,,,,,,,,,,,,,,,,
55fb5b66c5fd9455673c3ae0,,,,,,,7,,1442536071.880106,170,,مهاجرون من ذنوبنا إلى الله,170,Ongoing charity from the spirit of Jihad Mohammed ٱbossrih God rest his soul rest in peace and ٱdechlh.,Community,1576675355932385,,1447169560,,,,"Ongoing charity from the spirit of a person Ghali God's mercy be upon God bless his soul and forgive him and forgives address of Paradise and sheathes his spirit, Lord, Lord Amiyeyen",immigrants from our sins to god,,,,,,,,,,,,,,,,,,,,
55fb5ba7c5fd9455673c3b05,https://www.facebook.com/groups/187478014650142/,,,2012,Founded,,12,,1442536304.91724,2445,2012,مهاجرون إلى الجنة,2445,"Share page and invite your friends. Click here
http://on.fb.me/YdcQMr
We want to be with you in paradise",Community,294652697213173,,1444660270,,,,"Mahmoum O ..
O debtor ..
Dear patient ..
O needy ..
Elmejrouh O ..
Almklop O ..
O sad ..
Orphan O ..
Aseptic O ..
Dear bachelor ..
Whatever you are ..! Close your eyes .. and I leave everything in your hands and felt the humiliation and subordination to God Almighty Anscar Say .. [Iaaaaarb] ..
I cried Vastbhr though he would not let you down .. As sensed greatness in your heart now sensed proximity Almighty .. you will not let you down.",immigrants to paradise,,,1449019056,1449216831,1449545612,1449786697,1450134192,,,,,,,,,,,,,
55fb5bf6c5fd9455673c3b2e,,,,,,,5,,1442536364.605029,42,,مهاجرون مغاربة ضد عودة الفساد,42,Not for the return of corruption of love for the homeland,Community,1495482860744633,,1447169858,,,,"This page is open to all Moroccan immigrants around the world who like to add their voice to others to secure and continue the path of democracy, human rights and freedom, started with King Mohamed VI and close the door against the opportunists who want to take the country back to dark ages of corruptions and control. Admins of this page don’t belong to any POLOITICAL party on Morocco. We are here to support what we think is Good and right for country. Different opinions are accepted and encouraged with respect of our country’s values (Monarchy – Islam- Malikiya Doctrine) and respect of others. Profanity will not be tolerated.
هذه الصفحة مفتوحة لجميع  المهاجرين المغاربة في جميع أنحاء العالم الذين يرغبون في إضافة صوتهم لصوتالاخرين من ابناء الوطن  لتأمين و مواصلة طريق الديمقراطية وحقوق الإنسان و الحرية ،التي  بدأت مع الملك محمد السادس حفضه الله وإغلاق الباب في وجه الانتهازيين الذين يريدون أن يرجعوا البلد إلى العصور المظلمة من الفساد والرقابة والتحكم. مدراء هذه الصفحة لا ينتمون إلى أي حزب سياسي اوجمعية سياسيه في المغرب . اراؤهم شخصية ونابعة من اعتقاداتهم الشخصية.نحن هنا لدعم ما نعتقد أنه جيد و صواب للدفع بعجلة التقدم في وطننا الحبيب. اختلالف الآراء امقبول وتنشجعه مادامتتحترم القيم التي قامت عليها امتنا(الاسلام- الملكية- المذهب المذالكي ) و احترام اراء الاخرين الآخرين . لن يتم التسامح مع الألفاظ النابية",moroccan immigrants return against corruption,,,,,,,,,,,,,,,,,,,,
55fb5bf8c5fd9455673c3b30,,,,,,,0,,1442536439.54338,,,مهاجرون,0,,Education,934829769911581,,1444717895,,,,,immigrants,,,1449455955,1449879080,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
55fb5c01c5fd9455673c3b32,,,,,,,0,,1442536446.774333,,,مهاجرون,0,,Community,1025304337501336,,1444347493,,,,,immigrants,,,1448993573,1449178688,1449501158,1449606389,1450105656,,,,,0,Be the first of your friends to like this.,1450198182,,,,,,
55fb5c11c5fd9455673c3b39,,,,,,,0,,1442536451.085328,1,,مهاجرون,1,A charity in the name of immigrants,Public Figure,925295074197872,,1444345598,00962938567745,,,,immigrants,,,1448993162,1449178335,1449500792,1449605977,1450105345,سوريه,00961,,,,,1450197867,,,,,,
55fb5c4bc5fd9455673c3b55,,,,,,,0,,1442536467.250092,167,,مهاجرون يرتجون الجنان,167,What we want is the benefit of science in various fields. And recreation enter a pleasure to your hearts,Community,438788442799169,,1444660910,,,,,jinan immigrants artjon,,,1449019778,1449217663,1449546544,1449787694,1450134903,,,,,,,,,,,,,
55fb5c7ac5fd9455673c3b77,,,,,,,4,,1442536524.636631,509,,سودانيون مهاجرون,509,For migratory birds,Community,161482247211696,,1444718163,,,,Page Sudanese expatriates,sudanese immigrants,,,1449456198,1449879286,,,,,,,,,,,,,,,,
55fb5ce0c5fd9455673c3b94,,9,6,2012,Opened,,0,,1442536576.077555,36,2012/9/6,مهاجرون الي الله,36,Peace and mercy of God our aim to manage verses of the Koran and sayings of the Prophet explain God bless him and so did the people of God and his own,Community,268039453315639,,1444347415,,,,,immigrants to god,,,1448993496,1449178615,1449501085,1449606315,1450105583,,,,,,,1450198109,,,,,,
55fb5d1ec5fd9455673c3bd3,http://www.facebook.com/maikl.skofld,,,,,,0,,1442536678.606071,101,,مهاجرون بلا اوطان,101,Aladwae space to lay down on the activities carried out by villagers in places of employment outside the village and display the most important announcements and news about our village beloved,Public Places,541518115945144,http://www.facebook.com/maikl.skofld,1444661153,,,,,immigrants without homelands,,,1449020156,1449218022,1449546934,1449788160,1450135259,,,,,,,,,,,,,
55fb5d2bc5fd9455673c3bd4,,,,,,,0,,1442536740.914138,,,arab diaspora,0,,Interest,499037326912371,,1447169932,,,,"Arab diaspora word indicates that Arab immigrants, and their children who have left their countries of origin voluntarily or as refugees, and now live in non-Arab countries, most of them in Latin America, and Europe, as well as North America and South Asia, and parts of Southeast Asia, Sea Caribbean and West Afriqia.nzerhhsp International Organization for Migration, there are 13 million immigrants in the Arab world of the first generation only. Arab immigrants contribute to the recovery and development of the economies of their home countries, by facilitating the transfer of material and human resources to the Arab region. In 2009, the Arab states received a total of US $ 35.1 billion, mostly heading to Jordan, Egypt and the Arabs Banan.alancharretagd in the overall rates ranging continents, and constitute a national group of 50 million Moatn.bhsp Athtakhtlv each migration by destination, standing and kind (ancient or modern) Sri Lanka (Ceylon) Sri Lanka Arabs constitute a third ethnic group in the country at a rate of 9.23% which is a population of more than 1.85 million people. Arabs runny lineages back to the total, sailors and Arab traders, who settled in the period between the eighth and fifteenth century, making it an ancient migration. Arabic language that brought Islam with them completely, no longer used as a primary address, Arabs there mouflon So it was used by the language earlier and currently contemplative language.",arab diaspora,,,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
55fb5d34c5fd9455673c3bdb,http://Amr2.net,,,,,,0,,1442536753.103859,1,,مهاجرون على مر القرون,1,,Performance Art,1493446560971866,,1444348976,,,,,immigrants over the centuries,,,1448996169,1449180300,1449503200,1449608232,1450107065,,,,,,,1450199765,,,,,,
55fb5d68c5fd9455673c3bef,,,,,,,0,,1442536761.628595,29,,immigrants to obey allah,29,"""Asked PBUH immigration any better? He said:"" It is the abandonment of what God has forbidden. ""
Not necessarily move from Mkan..anma transmission is the soul of serenity and confidence",Community,528535763848427,,1444347263,,,,,,,,1448993281,1449178442,1449500916,1449606116,1450105451,,,,,,,1450197977,,,,,,
55fb5d8fc5fd9455673c3bff,,,,,,,0,,1442536815.336347,60,,الأصدقاء مهاجرون إلى اوروبا,60,,Sports Venue,267222430132071,,1444349079,0669511232,Fez,Morocco,,friends immigrants to europe,32.11156,-1.23019,,,,,,youssef.simo.soufian,2000,false,,,,,,,,,,
55fb5d98c5fd9455673c3c03,,,,,,,0,,1442536852.825917,2,,مهاجرون الى المانيا لنحمل حقائبنا ونترك هذا المكان فقط لنعيش بأمان,2,,Community,758007234326973,,1444718248,,,,,immigrants to germany to carry our bags and leave this place only to live safely,,,1449456274,1449879363,,,,,,,,,,,,,,,,
55fb6521c5fd9455673c83ac,,,,,,,5,,1442538612.767286,2198,,سورئال,2198,Above is a surreal world inside a world that is sometimes even surreal sleep Think you've seen the photos and paintings.,Community,112762448850290,,1444719118,,,,,surreal,,,1449458847,1449882055,,,,,,,,,,,,,,,,
55fb6612c5fd9455673c8498,,,,2011,Unspecified,,454,,1442538785.73732,3150,2011,سوريا الجزائر,3150,"Faraway share one fate and one ..

Together until victory.",Community,263305980363959,,1447172718,,,,"Our identity and one stamped with pride and dignity
Name: Syria Algeria
Age: Date of the glories of the nation did not know subservience
Trademarks: Resistance
Box:
* Hama Diar Peace be upon you
Abt DEAR souls that humiliates
Den of Arabism haram house
And the throne of the Suns fever does not Adham
The souls of his father and a glorious past
And the spirit of sacrifice sergeant
Our mouth and our newborn Rasheed
Why not prevail did not applaud?
* Cry of nations journeyed Feda
Asamaoha and Respond to Nada
The blood of the martyrs Aketboha
And read out to the children of tomorrow Generation
We have extended the hand you Aamjad
And we are determined to live Algeria",syria algeria,,,,,,,,الجزائر  الجزائر,16000,,,,,,,,,,,
